episode,target_x,stop_sensor_x,d_horiz_est_stop,n_steps,reason,episode_valid,bar_x_pred,grasp_center_x_actual,align_error_x,aligned,bar_z_gain_m,grasp_lift_success,advance_ik_ok,lift_ik_ok,grasp_pose_peak_idx
0,1.1522113941301122,0.9000000000000002,0.24248849005002188,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.06221296403582799,False,-2.9802322387695312e-08,False,True,True,19.0
1,1.1218409977686925,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.03184249017413365,False,8.940696716308594e-08,False,True,True,19.0
2,1.0272243404233197,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.06277416136090053,False,2.086162567138672e-07,False,True,True,20.0
3,1.0555010432712022,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.03449747946087611,False,2.086162567138672e-07,False,True,True,19.0
4,1.0384540861025209,0.9000000000000002,0.4221097810934275,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.05154440786663783,False,2.086162567138672e-07,False,True,True,19.0
5,1.0252600937611585,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.06473837282482875,False,2.086162567138672e-07,False,True,True,19.0
6,1.174485223548225,0.9000000000000002,0.2640013282097407,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.08448674295123326,False,-2.9802322387695312e-08,False,True,True,19.0
7,1.0622723134589798,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.027726153395812636,False,-14854.83499982953,False,True,True,19.0
8,1.0915888830835825,0.9000000000000002,0.17223390205604708,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.0015903911369632429,True,0.06721159815788269,True,True,True,19.0
9,1.1744322092634178,0.9000000000000002,0.2640013282097407,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.08443369481738316,False,0.0,False,True,True,19.0
10,1.1206134606558769,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.03061499211962926,False,0.0002359449863433838,False,True,True,19.0
11,1.1173890307274124,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.027390619255859727,False,0.0010826587677001953,False,True,True,20.0
12,1.1052376182628665,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.015239139534790391,True,0.06692031025886536,True,True,True,20.0
13,1.0219786654368195,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.06802068140331996,False,-2.086162567138672e-07,False,True,True,19.0
14,1.0813013285181743,0.9000000000000002,0.14538380233378137,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.008697132132690077,True,0.06568577885627747,True,True,True,20.0
15,1.0657080007780761,0.9000000000000002,0.3647694380638052,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.02429042246166957,False,0.0,False,True,True,19.0
16,1.1116612252538938,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.02166273210223424,False,-12357.31058576703,False,True,True,19.0
17,1.0806974268874945,0.9000000000000002,0.14538380233378137,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.009301046393554335,True,0.06668165326118469,True,True,True,19.0
18,1.1044775911056242,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.01447918031390416,True,0.06707432866096497,True,True,True,19.0
19,1.1553672441523397,0.9000000000000002,0.24248849005002188,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.06536902997668492,False,2.682209014892578e-07,False,True,True,19.0
20,1.1186162782340099,0.9000000000000002,0.19693799955115812,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.02861775968249547,False,-8.940696716308594e-06,False,True,True,19.0
21,1.069711522725674,0.9000000000000002,0.14538380233378137,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.020286897681396132,False,0.0017909109592437744,False,True,True,19.0
22,1.027610217672151,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.06238828089062465,False,2.086162567138672e-07,False,True,True,19.0
23,1.1471396379087173,0.9000000000000002,0.24248849005002188,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.05714120481189,False,2.086162567138672e-07,False,True,True,19.0
24,1.0911108999933246,0.9000000000000002,0.17223390205604708,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.0011124810951541608,True,0.06586381793022156,True,True,True,19.0
25,1.0378642820993809,0.9000000000000002,0.4221097810934275,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.052134136222045546,False,2.086162567138672e-07,False,True,True,19.0
26,1.0757005304906884,0.9000000000000002,0.14538380233378137,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.014297942183654433,True,0.06426545977592468,True,True,True,20.0
27,1.1681404073217976,0.9000000000000002,0.2640013282097407,7,corridor_end,True,1.0899999999999999,1.0899996557456662,-0.07814111325915563,False,-2.086162567138672e-07,False,True,True,19.0
28,1.046821398694136,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.043177107833068495,False,0.0,False,True,True,19.0
29,1.0153848977322455,0.9000000000000002,0.3840634402220124,7,corridor_end,True,1.0899999999999999,1.0899996557456662,0.07461355116192592,False,2.086162567138672e-07,False,True,True,19.0
